Country Name,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Hong Kong SAR, China",Population in urban agglomerations of more than 1 million (% of total population),100,99.9181939,99.38880575,99.5775258,99.5167439,99.37461084,99.53988223,99.61698588,99.68181574,99.77192024,100,100,100
"Hong Kong SAR, China",Population living in areas where elevation is below 5 meters (% of total population),,,,,,7.286858209,,,,,,,
"Hong Kong SAR, China",Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,6.731236756,,,,,,,
"Hong Kong SAR, China",Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,0.555621453,,,,,,,
"Hong Kong SAR, China","Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
"Hong Kong SAR, China",GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
"Hong Kong SAR, China",Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
"Hong Kong SAR, China",SF6 gas emissions (thousand metric tons of CO2 equivalent),150,,,,,,,,,,,,
"Hong Kong SAR, China",PFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
"Hong Kong SAR, China",Nitrous oxide emissions (% change from 1990),17.70284098,18.87986939,20.0568978,,,,,,,,,,
"Hong Kong SAR, China",Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
"Hong Kong SAR, China",Methane emissions (% change from 1990),101.4092229,103.4233152,105.4374074,,,,,,,,,,
"Hong Kong SAR, China",Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,
"Hong Kong SAR, China",HFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
"Hong Kong SAR, China",Total greenhouse gas emissions (% change from 1990),47.7689191,52.86098899,57.38974321,,,,,,,,,,
"Hong Kong SAR, China",Total greenhouse gas emissions (kt of CO2 equivalent),,,,,,,,,,,,,
"Hong Kong SAR, China",Other greenhouse gas emissions (% change from 1990),-60.42216359,-60.42216359,-60.42216359,,,,,,,,,,
"Hong Kong SAR, China","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions from solid fuel consumption (% of total),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions from solid fuel consumption (kt),23608.146,28085.553,27649.18,29471.679,30876.14,25393.975,25393.975,,,,,,
"Hong Kong SAR, China",CO2 emissions (kg per 2017 PPP $ of GDP),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions (metric tons per capita),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions from liquid fuel consumption (% of total),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions from liquid fuel consumption (kt),9446.192,9244.507,9607.54,9435.191,9273.843,10219.929,11063.339,,,,,,
"Hong Kong SAR, China",CO2 emissions (kt),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions (kg per 2015 US$ of GDP),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions from gaseous fuel consumption (% of total),,,,,,,,,,,,,
"Hong Kong SAR, China",CO2 emissions from gaseous fuel consumption (kt),6483.256,5273.146,4888.111,4759.766,4649.756,6087.22,6241.234,,,,,,
"Hong Kong SAR, China",CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,,,,,
"Hong Kong SAR, China",Energy use (kg of oil equivalent per capita),1946.646166,2087.211664,1994.715598,1943.845436,1970.484128,,,,,,,,
"Hong Kong SAR, China",Electric power consumption (kWh per capita),5973.349278,5959.895922,6031.244318,5941.160902,6083.269936,,,,,,,,
"Hong Kong SAR, China","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",37.90213747,39.03387482,37.08756029,35.19569875,34.96366817,,,,,,,,
"Hong Kong SAR, China",Renewable energy consumption (% of total final energy consumption),0.15,0.48,0.17,0.26,0.23,0.2,0.16,0.2,0.23,0.23,0.27,,
"Hong Kong SAR, China","Electricity production from renewable sources, excluding hydroelectric (% of total)",0.242269518,0.204561727,0.234270415,0.242606875,0.26560425,0.278727321,,,,,,,
"Hong Kong SAR, China","Electricity production from renewable sources, excluding hydroelectric (kWh)",93000000,80000000,91000000,95000000,106000000,106000000,,,,,,,
"Hong Kong SAR, China",Renewable electricity output (% of total electricity output),0.242269518,0.204561727,0.234270415,0.242606875,0.26560425,0.278727321,,,,,,,
"Hong Kong SAR, China",Electricity production from oil sources (% of total),0.278740199,0.294057482,2.134177737,0.403493539,0.578816808,0.491717065,,,,,,,
"Hong Kong SAR, China",Electricity production from nuclear sources (% of total),0,0,0,0,0,,,,,,,,
"Hong Kong SAR, China",Electricity production from natural gas sources (% of total),37.50488447,28.46476424,27.32983215,24.53138567,22.979779,33.78911386,,,,,,,
"Hong Kong SAR, China",Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,,,,,,,
"Hong Kong SAR, China",Electricity production from coal sources (% of total),61.97410582,71.03661655,70.3017197,74.82251392,76.17579994,65.44044176,,,,,,,
"Hong Kong SAR, China",Access to electricity (% of population),100,100,100,100,100,100,100,100,100,100,100,100,
"Hong Kong SAR, China","Foreign direct investment, net inflows (% of GDP)",36.17460681,38.68402954,28.51443326,27.87752022,44.55069762,58.51837251,41.53183645,36.83755166,26.82552406,16.0571319,34.04975135,37.1881313,33.61274461
"Hong Kong SAR, China",Cereal yield (kg per hectare),2000.4,2000.4,2000.4,2000.4,2030.6,2079.4,2095.7,2101.1,2118.8,2037.7,2049,2060.4,
"Hong Kong SAR, China",Average precipitation in depth (mm per year),,,,,,,,,,,,,
"Hong Kong SAR, China",Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,
"Hong Kong SAR, China",Forest area (% of land area),,,,,,,,,,,,,
"Hong Kong SAR, China",Forest area (sq. km),,,,,,,,,,,,,
"Hong Kong SAR, China",Land area where elevation is below 5 meters (% of total land area),,,,,,13.30854779,,,,,,,
"Hong Kong SAR, China",Urban land area where elevation is below 5 meters (% of total land area),,,,,,6.543217113,,,,,,,
"Hong Kong SAR, China",Urban land area where elevation is below 5 meters (sq. km),,,,,,72.49292916,,,,,,,
"Hong Kong SAR, China",Rural land area where elevation is below 5 meters (% of total land area),,,,,,6.765330678,,,,,,,
"Hong Kong SAR, China",Rural land area where elevation is below 5 meters (sq. km),,,,,,74.95374662,,,,,,,
"Hong Kong SAR, China",Arable land (% of land area),3.333333333,3.333333333,2.952380952,2.952380952,2.952380952,2.952380952,2.857142857,2.952380952,2.857142857,2.857142857,1.904761905,1.904761905,
"Hong Kong SAR, China",Agricultural land (% of land area),5.238095238,5.238095238,4.857142857,4.857142857,4.857142857,4.857142857,4.761904762,4.857142857,4.761904762,4.761904762,3.80952381,3.80952381,
"Hong Kong SAR, China",Agricultural land (sq. km),55,55,51,51,51,51,50,51,50,50,40,40,
Honduras,Urban population (% of total population),51.885,52.543,53.202,53.858,54.514,55.165,55.813,56.457,57.096,57.73,58.359,58.982,59.6
Honduras,Urban population,4384767,4530522,4677715,4826031,4975954,5127314,5280355,5435026,5591326,5749232,5906960,6062373,6217985
Honduras,Urban population growth (annual %),3.356189879,3.270067592,3.197257819,3.121464789,3.05927203,2.99648243,2.941139499,2.887097406,2.835216397,2.784981233,2.7065036,2.596999092,2.534459169
Honduras,"Population, total",8450933,8622504,8792367,8960657,9127846,9294505,9460798,9626842,9792850,9958829,10121763,10278345,10432860
Honduras,Population growth (annual %),2.075977959,2.009868026,1.950842899,1.895959147,1.848619106,1.809362407,1.773336937,1.73985038,1.709728907,1.680696685,1.622836377,1.535139668,1.492118559
Honduras,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),13.8,14.3,17,14.6,13.3,13,14.6,13.9,14.2,12.7,,,
Honduras,"Prevalence of underweight, weight for age (% of children under 5)",,,7.1,,,,,,,7.1,,,
Honduras,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Honduras,"Mortality rate, under-5 (per 1,000 live births)",24.7,23.8,22.9,22.1,21.3,20.5,19.8,19.1,18.4,17.8,17.1,16.6,
Honduras,"Primary completion rate, total (% of relevant age group)",85.44895935,86.13587952,84.81565094,,,,,,,,,,
Honduras,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.072520018,1.069030046,1.068199992,,,,,,,,,,
Honduras,"Agriculture, forestry, and fishing, value added (% of GDP)",11.59122044,14.2196558,13.56629403,12.19112794,12.53835013,12.21597845,12.04990141,12.66976811,11.61016046,10.75365045,12.11718092,11.04084777,12.57248573
Honduras,CPIA public sector management and institutions cluster average (1=low to 6=high),3.3,3.4,3.2,3,3,3.1,3.1,3.1,3.1,3,3,3,3
Honduras,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,133,,,
Honduras,Terrestrial and marine protected areas (% of total territorial area),,,,,,,12.42893369,10.86370093,10.86370093,10.86369527,10.99361518,10.99361518,10.99361518
Honduras,Marine protected areas (% of territorial waters),,,,,,,4.182820296,4.157067601,4.157067601,4.157064,4.577913,4.577913284,4.5779133
Honduras,Terrestrial protected areas (% of total land area),,,,,,,28.44,23.88555226,23.88555226,23.88555,23.45059,23.45059395,23.4505939
Honduras,"Annual freshwater withdrawals, total (% of internal resources)",1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,1.772556806,,
Honduras,"Annual freshwater withdrawals, total (billion cubic meters)",1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,,
Honduras,Population in urban agglomerations of more than 1 million (% of total population),12.34294486,12.50873296,12.68480945,12.86924608,13.06314765,13.26518195,13.47518465,13.69309894,13.91873663,14.08962841,14.26712916,14.45077004,14.63318783
Honduras,Population living in areas where elevation is below 5 meters (% of total population),,,,,,1.822275888,,,,,,,
Honduras,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,0.587972341,,,,,,,
Honduras,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,1.234303547,,,,,,,
Honduras,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Honduras,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Honduras,Disaster risk reduction progress score (1-5 scale; 5=best),,3.75,,,,,,,,,,,
Honduras,SF6 gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Honduras,PFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Honduras,Nitrous oxide emissions (% change from 1990),29.48958613,30.78448199,32.07937785,,,,,,,,,,
Honduras,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),2611.854079,2879.550433,2758.976387,2837.966141,2876.982894,2853.186048,3032.47965,3056.808652,3228.972053,3005.299655,3123.890057,,
Honduras,Methane emissions (% change from 1990),44.27352709,45.71626236,47.15899763,,,,,,,,,,
Honduras,Methane emissions (kt of CO2 equivalent),7018.304495,7131.089174,7179.726352,7310.886031,7403.79571,7471.212888,7530.585141,7350.172394,7519.612147,7564.1894,7741.124153,,
Honduras,HFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Honduras,Total greenhouse gas emissions (% change from 1990),43.29941036,46.3632273,49.15453646,,,,,,,,,,
Honduras,Total greenhouse gas emissions (kt of CO2 equivalent),18084.03064,20100.2172,20635.38586,20637.24082,21060.37278,21850.19864,22037.22061,20955.29299,21043.05227,22120.91325,21147.29453,,
Honduras,Other greenhouse gas emissions (% change from 1990),-67.11785082,-67.11785082,-67.11785082,,,,,,,,,,
Honduras,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",729.3908081,1149.367615,1333.474426,1543.25647,1533.835449,1734.36731,1159.720886,,,,,,
Honduras,CO2 emissions from solid fuel consumption (% of total),6.78908648,7.55953303,7.743227571,7.38111349,6.008298097,3.046545086,4.642265957,,,,,,
Honduras,CO2 emissions from solid fuel consumption (kt),557.384,663.727,707.731,689.396,568.385,300.694,436.373,,,,,,
Honduras,CO2 emissions (kg per 2017 PPP $ of GDP),0.195815828,0.225305379,0.228138357,0.215265787,0.213172151,0.218874295,0.2078041,0.178799782,0.165831783,0.182386395,0.173605008,,
Honduras,CO2 emissions (kg per PPP $ of GDP),0.252199464,0.284273901,0.286572068,0.265738639,0.247873986,0.239748985,0.217831247,0.178799782,0.161938682,0.174965888,0.164396547,,
Honduras,CO2 emissions (metric tons per capita),0.937979274,1.09833524,1.135689627,1.080835925,1.08285131,1.133809708,1.098712815,0.974047356,0.922234079,1.023855315,0.872911172,,
Honduras,CO2 emissions from liquid fuel consumption (% of total),82.18367844,83.32192483,83.08924508,84.37240899,85.55041226,89.91023303,90.77775532,,,,,,
Honduras,CO2 emissions from liquid fuel consumption (kt),6747.28,7315.665,7594.357,7880.383,8093.069,8874.14,8533.109,,,,,,
Honduras,CO2 emissions (kt),7926.8,9470.4,9985.4,9685,9884.1,10538.2,10394.7,9377,9031.3,10196.4,8835.4,,
Honduras,CO2 emissions (kg per 2015 US$ of GDP),0.449384718,0.517061338,0.52356284,0.494021121,0.489216361,0.502302414,0.476897029,0.410333988,0.380573264,0.418565032,0.398412316,,
Honduras,CO2 emissions from gaseous fuel consumption (% of total),0,0,0,0,0,0,0,,,,,,
Honduras,CO2 emissions from gaseous fuel consumption (kt),0,0,0,0,0,0,0,,,,,,
Honduras,CO2 intensity (kg per kg of oil equivalent energy use),1.798838577,1.735097969,1.783573677,1.796327952,1.766635648,,,,,,,,
Honduras,Energy use (kg of oil equivalent per capita),540.0653395,586.8635144,582.8399793,580.2583449,586.6456336,,,,,,,,
Honduras,Electric power consumption (kWh per capita),608.0985378,653.0585547,625.6563221,631.5385133,608.1390944,,,,,,,,
Honduras,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",112.745926,120.3853811,117.0814207,115.5677437,115.4881657,,,,,,,,
Honduras,Renewable energy consumption (% of total final energy consumption),53.63,50.92,49.39,51.1,52.16,50.74,52.66,45.6,48.83,46.16,50.09,,
Honduras,"Electricity production from renewable sources, excluding hydroelectric (% of total)",2.360926664,9.996079969,13.29457364,12.83131038,11.45807415,16.17401004,,,,,,,
Honduras,"Electricity production from renewable sources, excluding hydroelectric (kWh)",160000000,765000000,1029000000,1036000000,921000000,1450000000,,,,,,,
Honduras,Renewable electricity output (% of total electricity output),47.80876494,46.7790409,49.30232558,46.7550161,43.82931077,42.2755159,,,,,,,
Honduras,Electricity production from oil sources (% of total),52.19123506,51.90121521,49.49612403,52.09313847,55.66061209,56.68711656,,,,,,,
Honduras,Electricity production from nuclear sources (% of total),0,0,0,0,0,,,,,,,,
Honduras,Electricity production from natural gas sources (% of total),0,0,0,0,0,0,,,,,,,
Honduras,Electricity production from hydroelectric sources (% of total),45.44783828,36.78296093,36.00775194,33.92370572,32.37123663,26.10150586,,,,,,,
Honduras,Electricity production from coal sources (% of total),0,1.319743891,1.201550388,1.15184543,0.510077134,1.03736754,,,,,,,
Honduras,Access to electricity (% of population),80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,91.6,86.5,91.6,91.1,93.08769989,94.1315918,
Honduras,"Foreign direct investment, net inflows (% of GDP)",3.834605747,5.886814079,5.836109744,5.778621187,8.628997068,6.275943284,5.281569824,4.105920457,5.99386128,3.806686696,0.990508041,2.809237891,3.410478999
Honduras,Cereal yield (kg per hectare),1660.3,1711.5,1646.9,1667.9,1854.7,1821.3,1890.9,1865.7,1852.1,1871.1,1893.3,1900.2,
Honduras,Average precipitation in depth (mm per year),1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,,
Honduras,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,
Honduras,Forest area (% of land area),58.76727143,58.56771829,58.36816516,58.16861203,57.9690589,57.76950576,57.58378765,57.39663956,57.20940209,57.02216463,56.83492716,56.6476897,
